date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:36	11132/11132	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2004%20May%202023%2003:57:14%20GMT	https://atsengg.com/wp-includes/js/quicktags.min.js?ver=6.2.6	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-includes/js/quicktags.min4118.js	(from https://atsengg.com/complaints/)
14:14:36	7827/7827	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:14:35%20GMT	https://atsengg.com/ats-login/?action=lostpassword&redirect_to=https%3A%2F%2Fatsengg.com%2Fmy-tickets%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/ats-login/index8585.html	(from https://atsengg.com/complaints/)
14:14:37	498/498	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2004:56:20%20GMT	https://atsengg.com/wp-includes/js/dist/dom-ready.min.js?ver=392bdd43726760d1f3ca	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-includes/js/dist/dom-ready.minded6.js	(from https://atsengg.com/complaints/)
14:14:37	2508/2508	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2004:56:16%20GMT	https://atsengg.com/wp-includes/js/dist/a11y.min.js?ver=ecce20f002eda4c19664	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-includes/js/dist/a11y.min65c7.js	(from https://atsengg.com/complaints/)
14:14:37	11253/11253	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2004%20May%202023%2003:57:14%20GMT	https://atsengg.com/wp-includes/js/wplink.min.js?ver=6.2.6	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-includes/js/wplink.min4118.js	(from https://atsengg.com/complaints/)
14:14:38	10114/10114	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2004%20May%202023%2003:57:14%20GMT	https://atsengg.com/wp-includes/js/jquery/ui/menu.min.js?ver=1.13.2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-includes/js/jquery/ui/menu.min3f14.js	(from https://atsengg.com/complaints/)
14:14:38	8466/8466	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2004%20May%202023%2003:57:14%20GMT	https://atsengg.com/wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-includes/js/jquery/ui/autocomplete.min3f14.js	(from https://atsengg.com/complaints/)
14:14:38	13242/13242	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2004%20May%202023%2003:57:14%20GMT	https://atsengg.com/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-includes/js/thickbox/thickboxab87.js	(from https://atsengg.com/complaints/)
14:14:39	2643/2643	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2004%20May%202023%2003:57:14%20GMT	https://atsengg.com/wp-includes/js/shortcode.min.js?ver=6.2.6	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-includes/js/shortcode.min4118.js	(from https://atsengg.com/complaints/)
14:14:39	1152/1152	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2004%20May%202023%2003:57:14%20GMT	https://atsengg.com/wp-admin/js/media-upload.min.js?ver=6.2.6	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-admin/js/media-upload.min4118.js	(from https://atsengg.com/complaints/)
14:14:40	69728/69728	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2003:42:55%20GMT	https://atsengg.com/wp-content/plugins/awesome-support/assets/public/js/public-dist.js?ver=6.2.1	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/awesome-support/assets/public/js/public-distf731.js	(from https://atsengg.com/complaints/)
14:14:40	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1715952533	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230931d.css	(from https://atsengg.com/contact-us/)
14:14:40	78808/78808	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2003:43:33%20GMT	https://atsengg.com/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-full.min.css?ver=1.8.8.3	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-full.min8cb8.css	(from https://atsengg.com/contact-us/)
14:14:41	4756/4756	---M-Z	200	added ('OK')	text/css	date:Tue,%2025%20Jun%202024%2008:06:15%20GMT	https://atsengg.com/wp-content/uploads/elementor/css/post-73.css?ver=1719302775	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/elementor/css/post-731484.css	(from https://atsengg.com/contact-us/)
14:14:42	20649/20649	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:14:41%20GMT	https://atsengg.com/wp-json/wp/v2/pages/73	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/pages/73.json	(from https://atsengg.com/contact-us/)
14:14:42	2412/2412	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:14:41%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fcontact-us%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embedf0c9.json	(from https://atsengg.com/contact-us/)
14:14:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:14:41%20GMT	https://atsengg.com/?p=73	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/index8cae.html	(from https://atsengg.com/contact-us/)
14:14:43	2481/2481	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:14:42%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fcontact-us%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embedf5ac	(from https://atsengg.com/contact-us/)
14:14:44	1001/1001	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Feb%202021%2004:43:19%20GMT	https://atsengg.com/wp-content/uploads/2020/11/it-icon1.png	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/2020/11/it-icon1.png	(from https://atsengg.com/contact-us/)
14:14:45	14719/14719	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202024%2008:25:39%20GMT	https://atsengg.com/wp-content/uploads/elementor/thumbs/Sunny-weChat-qoaaqkuwwmvue3zhxj826t4jyg5j24um05k42c6mf0.jpeg	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/elementor/thumbs/Sunny-weChat-qoaaqkuwwmvue3zhxj826t4jyg5j24um05k42c6mf0.jpg	(from https://atsengg.com/contact-us/)
14:14:45	15553/15553	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20May%202024%2007:10:32%20GMT	https://atsengg.com/wp-content/uploads/elementor/thumbs/Ansar-weChat-qoa7cgnr0hps1vd808xxr4hpnc1u1r207qe6j78wsc.jpeg	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/elementor/thumbs/Ansar-weChat-qoa7cgnr0hps1vd808xxr4hpnc1u1r207qe6j78wsc.jpg	(from https://atsengg.com/contact-us/)
14:14:46	509/509	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Jun%202024%2003:43:34%20GMT	https://atsengg.com/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	(from https://atsengg.com/contact-us/)
14:14:47	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1715952533	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230931d.js	(from https://atsengg.com/contact-us/)
14:14:47	4014/4014	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2003:43:34%20GMT	https://atsengg.com/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.mincfa9.js	(from https://atsengg.com/contact-us/)
14:14:48	25067/25067	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2003:43:34%20GMT	https://atsengg.com/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min.js?ver=1.20.0	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min5441.js	(from https://atsengg.com/contact-us/)
14:14:48	1713/1713	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2003:43:34%20GMT	https://atsengg.com/wp-content/plugins/wpforms-lite/assets/lib/punycode.min.js?ver=1.0.0	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/wpforms-lite/assets/lib/punycode.min8a54.js	(from https://atsengg.com/contact-us/)
14:14:48	1001/1001	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2003:43:34%20GMT	https://atsengg.com/wp-content/plugins/wpforms-lite/assets/js/share/utils.min.js?ver=1.8.8.3	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/wpforms-lite/assets/js/share/utils.min8cb8.js	(from https://atsengg.com/contact-us/)
14:14:50	43817/43817	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2003:43:34%20GMT	https://atsengg.com/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min.js?ver=1.8.8.3	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min8cb8.js	(from https://atsengg.com/contact-us/)
14:14:51	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1683758792	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230d046.css	(from https://atsengg.com/quote/)
14:14:52	5112/5112	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2013:06:04%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7457.css?ver=1683758792	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7457d046.css	(from https://atsengg.com/quote/)
14:14:52	1387/1387	---M-Z	200	added ('OK')	text/css	date:Tue,%2025%20Jun%202024%2010:35:15%20GMT	https://atsengg.com/wp-content/uploads/elementor/css/post-7457.css?ver=1719311715	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/elementor/css/post-745774e5.css	(from https://atsengg.com/quote/)
14:14:54	7183/7183	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:14:52%20GMT	https://atsengg.com/wp-json/wp/v2/pages/7457	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/pages/7457.json	(from https://atsengg.com/quote/)
14:14:54	2387/2387	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:14:53%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fquote%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embede782.json	(from https://atsengg.com/quote/)
14:14:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:14:53%20GMT	https://atsengg.com/?p=7457	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/indexcbed.html	(from https://atsengg.com/quote/)
14:14:55	2456/2456	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:14:54%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fquote%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embedf834	(from https://atsengg.com/quote/)
14:14:55	12070/12070	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2003:43:33%20GMT	https://atsengg.com/wp-content/plugins/wpforms-lite/assets/css/choices.min.css?ver=9.0.1	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/wpforms-lite/assets/css/choices.min8257.css	(from https://atsengg.com/quote/)
14:14:55	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1683758792	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230d046.js	(from https://atsengg.com/quote/)
14:14:56	0/0	---M--	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2013:06:04%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7457.js?ver=1683758792	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7457d046.js	(from https://atsengg.com/quote/)
14:14:57	73785/73785	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2003:43:34%20GMT	https://atsengg.com/wp-content/plugins/wpforms-lite/assets/lib/choices.min.js?ver=9.0.1	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/wpforms-lite/assets/lib/choices.min8257.js	(from https://atsengg.com/quote/)
14:14:57	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1683759231	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230421b.css	(from https://atsengg.com/projects/)
14:14:58	2402/2402	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:14:57%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fprojects%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed1b33.json	(from https://atsengg.com/projects/)
14:14:59	29176/29176	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:14:57%20GMT	https://atsengg.com/wp-json/wp/v2/pages/4436	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/pages/4436.json	(from https://atsengg.com/projects/)
14:14:59	2471/2471	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:14:58%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fprojects%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embedba32	(from https://atsengg.com/projects/)
14:15:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:14:58%20GMT	https://atsengg.com/?p=4436	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/indexee37.html	(from https://atsengg.com/projects/)
14:15:00	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1683759231	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230421b.js	(from https://atsengg.com/projects/)
14:15:02	191767/191767	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:00%20GMT	https://atsengg.com/author/power-admin/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/author/power-admin/index.html	(from https://atsengg.com/projects/)
14:15:03	207290/207290	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:00%20GMT	https://atsengg.com/portfolio/solar-panel/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/solar-panel/index.html	(from https://atsengg.com/projects/)
14:15:03	35456/35456	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2003:57:36%20GMT	https://atsengg.com/wp-content/themes/porto/js/libs/isotope.pkgd.min.js?ver=3.0.6	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/themes/porto/js/libs/isotope.pkgd.min7c45.js	(from https://atsengg.com/projects/)
14:15:07	206147/206147	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:03%20GMT	https://atsengg.com/portfolio/sp1/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp1/index.html	(from https://atsengg.com/projects/)
14:15:09	206121/206121	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:04%20GMT	https://atsengg.com/portfolio/sp2/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp2/index.html	(from https://atsengg.com/projects/)
14:15:10	207075/207075	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:08%20GMT	https://atsengg.com/portfolio/sp3/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp3/index.html	(from https://atsengg.com/projects/)
14:15:10	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1734438940	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230c49f.css	(from https://atsengg.com/terms-and-condition/)
14:15:12	11654/11654	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:15:10%20GMT	https://atsengg.com/wp-json/wp/v2/pages/4604	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/pages/4604.json	(from https://atsengg.com/terms-and-condition/)
14:15:13	207183/207183	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:10%20GMT	https://atsengg.com/portfolio/sp4/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp4/index.html	(from https://atsengg.com/projects/)
14:15:13	7062441/7062441	---M--	200	added ('OK')	application/pdf	date:Sat,%2024%20Dec%202022%2014:03:52%20GMT	https://atsengg.com/wp-content/uploads/2022/12/Ferrotek-Fan-Products-Catalog-V-21-atsengg.com_.pdf	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/2022/12/Ferrotek-Fan-Products-Catalog-V-21-atsengg.com_.pdf	(from https://atsengg.com/downloads/)
14:15:14	5211297/5211297	---M--	200	added ('OK')	application/pdf	date:Mon,%2014%20Dec%202020%2014:08:38%20GMT	https://atsengg.com/wp-content/uploads/2020/12/ATSs-Manual-Tracker-Installation-Guide.pdf	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/2020/12/ATSs-Manual-Tracker-Installation-Guide.pdf	(from https://atsengg.com/downloads/)
14:15:14	2457/2457	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:15:12%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fterms-and-condition%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embedc667.json	(from https://atsengg.com/terms-and-condition/)
14:15:14	207196/207196	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:12%20GMT	https://atsengg.com/portfolio/sp5/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp5/index.html	(from https://atsengg.com/projects/)
14:15:16	206199/206199	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:14%20GMT	https://atsengg.com/portfolio/sp6/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp6/index.html	(from https://atsengg.com/projects/)
14:15:16	2526/2526	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:15:14%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fterms-and-condition%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embedd424	(from https://atsengg.com/terms-and-condition/)
14:15:16	206049/206049	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:14%20GMT	https://atsengg.com/portfolio/sp7/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp7/index.html	(from https://atsengg.com/projects/)
14:15:17	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1734438940	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230c49f.js	(from https://atsengg.com/terms-and-condition/)
14:15:21	207043/207043	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:16%20GMT	https://atsengg.com/portfolio/fc2/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc2/index.html	(from https://atsengg.com/projects/)
14:15:21	206946/206946	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:16%20GMT	https://atsengg.com/portfolio/fc1/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc1/index.html	(from https://atsengg.com/projects/)
14:15:23	207058/207058	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:16%20GMT	https://atsengg.com/portfolio/fc3/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc3/index.html	(from https://atsengg.com/projects/)
14:15:23	207050/207050	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:15:18%20GMT	https://atsengg.com/portfolio/fc4/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc4/index.html	(from https://atsengg.com/projects/)
14:15:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:15:23%20GMT	https://atsengg.com/?p=4604	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/index0863.html	(from https://atsengg.com/terms-and-condition/)
14:15:26	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1734439643	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-72301467.css	(from https://atsengg.com/privacy-policy/)
14:15:26	9803/9803	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:15:24%20GMT	https://atsengg.com/wp-json/wp/v2/pages/4667	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/pages/4667.json	(from https://atsengg.com/privacy-policy/)
14:15:28	2432/2432	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:15:26%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fprivacy-policy%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed2eec.json	(from https://atsengg.com/privacy-policy/)
14:15:28	2501/2501	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:15:27%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fprivacy-policy%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed35cc	(from https://atsengg.com/privacy-policy/)
14:15:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:15:28%20GMT	https://atsengg.com/?p=4667	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/indexab5b.html	(from https://atsengg.com/privacy-policy/)
14:15:33	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1734439643	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-72301467.js	(from https://atsengg.com/privacy-policy/)
14:15:34	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1683759261	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230ee2d.css	(from https://atsengg.com/testimonials/)
14:15:35	1080/1080	---M-Z	200	added ('OK')	text/css	date:Tue,%2025%20Jun%202024%2009:26:33%20GMT	https://atsengg.com/wp-content/uploads/elementor/css/post-4679.css?ver=1719307593	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/elementor/css/post-46790328.css	(from https://atsengg.com/testimonials/)
14:15:36	3137/3137	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:15:35%20GMT	https://atsengg.com/wp-json/wp/v2/pages/4679	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/pages/4679.json	(from https://atsengg.com/testimonials/)
14:15:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:15:35%20GMT	https://atsengg.com/?p=4679	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/index9df3.html	(from https://atsengg.com/testimonials/)
14:15:37	2422/2422	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:15:36%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Ftestimonials%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed817d.json	(from https://atsengg.com/testimonials/)
14:15:37	2491/2491	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:15:36%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Ftestimonials%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed440d	(from https://atsengg.com/testimonials/)
14:15:38	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1683759261	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230ee2d.js	(from https://atsengg.com/testimonials/)
14:15:38	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1719181736	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230eba3.css	(from https://atsengg.com/site-map/)
